C3_long values (km^2/s^2)
1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03
1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03
1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03
1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03
1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03
1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03
1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03
1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03
1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03
1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03
1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03
1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03,1.600000000000000000e+03
